ID,State,Address,user_lat,user_lon,maid_count,maid
225,NSW,"339 Warialda Street, Moree, New South Wales, Australia, NSW 2400",-29.47526,149.845464,41,3264d695-932d-4846-9a53-a2d7a927f341|8c6499c8-85c1-4469-905a-599665e1cf01|1520a566-100d-4610-861a-b4b1712b716b|22edaaea-8294-40cd-a8d0-5e7e9d0eaca9|8d09dbf9-09ba-2954-dbf3-48271a109594|f5a6a176-e378-4958-b4ef-60878d062617|1c08af73-edfa-4c44-b806-227c8ec7f8fc|035e0dfb-5eeb-4787-8ff0-14f612426c03|c63b8d7a-ebbb-4560-a2e0-3bc0a580fbc2|f0da15c5-7141-4a23-b1b8-cd7fa3d769f0|72a1802a-1e78-2100-d1aa-f3903932c2f7|0fb03137-a4e7-4437-810a-433aa10edfc3|72a1802a-1e78-4100-a1aa-f3903932c2f7|5ffa0702-95df-4cda-8ae0-c4cdfede7e7b|0d89be45-403a-4d3d-9687-f2fa6a7dde4f|22fcbbfb-8294-40dc-b8c0-5f7f9c0fbdb9|ac2a5251-b852-4c5e-a191-a8059ead0d0f|f11b4203-1f83-4ed8-b4bc-b4138778a6cb|69d0ad4e-1a20-6c4a-b0de-ace6feb8000a|2d99d0fa-4ed3-4dd9-8751-827317bdfea5|0ee58809-9d2a-4d9a-a957-71fbaaacd7ca|a2eba997-0b07-4aac-9e2f-27013ea6a6dc|977a41a6-f67d-4e34-9983-3070d4a4ab4b|6fe46007-37e0-698e-a746-1fa6a876aeb6|e4e0ad1d-b884-4b21-9ff8-6fe48d4f86e9|a8388fed-ac9d-497e-8f0b-988ff17c6ada|8b125fb5-522c-44be-9bea-94f6e3bb933c|f697df60-ae80-4861-a601-001379a5deb9|3a24c2c5-f7f1-49eb-875e-4928217127de|e65a6782-138a-4654-ad19-66c82d967df6|476449e3-c8f6-49df-a66f-9bd47f69b887|f359af30-de40-4439-a309-009195d2aec5|68bca6c7-a0f3-4800-877e-db7370c930aa|4508076b-ab60-41b2-99a1-8025ec5389a0|e697ce60-bf80-4861-b601-001379b5cfa9|5eeb0702-95ce-4dcb-8bf0-d4dcefcf7f7a|e359be30-cf40-4439-b309-009195c2bfd5|8d6499d8-85d1-4469-905b-599665f1de01|8c0d9233-a8a4-4453-a492-30b1e274051b|bd2b5251-a852-4d5f-b191-b8059fbc0c0e|d93ab15b-f4f0-4890-1910-53efd1465966
226,NSW,"Gwydir Thermal Pools Motel & Caravanpark, Amaroo Dr, Moree NSW 2400, Australia",-29.484743,149.8401422,2,0f3d8301-ff4f-45d1-a356-e2d5e183517b|12c80ece-7379-480d-ab6e-e46c1288f4a3
227,NSW,"10 Bandalong Street, Bingara NSW 2404, Australia",-29.868568,150.554353,0,
228,NSW,"Reedy St, Delungra NSW 2403, Australia",-29.6523888,150.8246504,25,4c9907bd-393a-4904-a75e-99e79ba4ebd0|463497d2-b6c9-4dcc-8739-24625f5ec91c|a28127a0-60fe-6943-2fc1-402f0a871232|a6fd40f2-5973-4fe3-9b58-c3628bbaebdf|4e08be83-3369-4a3e-abb6-6c5887638474|4d1b40f9-ad7c-405d-886b-b40dd24869f7|fdda24fb-fe57-2a27-935c-e73cf9589e55|b6ec40e2-5973-4ef3-9a58-d3628aabface|463497c2-a6d9-4cdd-8739-24625e5fd91d|b28127b0-60ef-6943-2ed1-402e0b871232|b8af03ab-7675-4a28-85c6-6bc5946a7020|bac337e4-b2fc-4b4f-97e8-1ffd7ada5843|d51fac89-7150-4b85-a4cb-25a5be40cf90|eccb24ea-ef57-2b27-935d-f73de9589f55|4f08af83-3369-4b3f-baa6-6d5887638474|4d9907ac-393b-4904-b75f-99f79ab4fac0|faad58fc-fe92-4d52-a69b-e26bf1947e99|83336b09-f9a0-4bed-9e9e-9390bbdec46d|8b7702ca-676d-4708-a29e-71e27cd8eca0|fdda24fb-fe57-4a27-a35c-e73cf9589e55|0ce7370e-1817-4649-8b88-a1526a1042d8|eb73f131-89d2-4cc9-817c-44f9a6817c0c|47c5d93a-f0cc-4ac6-bf0a-4764c507fc23|ef8a2e76-0d39-465b-8e51-402a0b0b270b|6aff9e82-c3b2-4f42-991f-43d3dc0e9841
229,NSW,"Bundarra NSW 2359, Australia",-30.21141,150.8715276,0,
230,NSW,"29 Ruby St, Tingha NSW 2369, Australia",-29.955123,151.212175,19,8053870e-7f0f-2889-c2c9-5392900793e3|0b2c22f9-5bd1-243e-c2e9-38a0bbbead8c|3a091514-06f9-44cf-bee1-7ae2308c01ea|eccbcabd-ca22-23f4-d073-418c5497c997|8053870f-7e0e-2889-d2d9-5392900793f3|100ae256-442d-4063-bb5c-6811a60cd47a|fddadbac-db22-23e4-c073-418d5497d997|0c5b55f1-9ca3-486e-b5e7-64d0ccceda4b|0a2d22e9-5ac1-243f-d2f9-38b0aaafbc8d|bcb40303-6861-418c-a8b1-de12c683232a|900cf723-887b-4031-ad2a-3499c30ab89c|6fc337f5-6730-4f7a-9045-07bca05c9b6c|0a2d22e9-5ac1-443f-a2f9-38b0aaafbc8d|b5978b47-bf4a-46e5-974b-0db927757f6f|a5978a47-ae4b-46f5-974a-0ca927757e6e|0d5a55e1-9db3-486f-a5f7-64c0dddfcb4a|f8f290ec-b7d9-42a1-9ae4-a5f8c90a9784|1c427368-0874-4870-9d2e-ea80a7f5c4e7|3cd01d78-f527-4cb4-901c-09c11d9cbd7e
231,NSW,"Car park, 61 Evans St (Victoria Park), Inverell NSW 2360",-29.776065,151.112877,0,
232,NSW,"49 Otho St, Inverell NSW 2360, Australia",-29.775246,151.111874,43,f766c303-2c51-425a-ac3c-77a0573fb1ef|595abb4d-6f8b-4b4f-a9ae-931e30f9e698|0b482259-980d-475a-a8a9-9b3b7faf900c|32c898c8-5155-4aef-a27a-b9f8fc931b9e|af0d23ce-990c-4dd2-af92-9d89b12f29dc|24ff5bec-61eb-41ae-bfb9-06793944a8e4|fca768f7-90ff-48f8-997e-988f7592965a|9a1744aa-e0ce-4927-8ceb-58ddddac7ffa|548661ff-27e5-453d-8370-2db2cc156a24|6fcb1841-79cd-4a81-8223-af87e25e98e7|a08e4359-6930-42be-99e4-ab32491f1736|f24ab8fe-e95f-204c-d81b-eabbdbce1001|d1507b0a-b3ae-2e98-d33c-92ea24d9d9f0|e0c3317c-02ef-43e4-a979-2dc9f07cd8d9|252dcc8a-3f4c-4c8f-a5de-519e10f5e354|48669f3a-4ae9-6dea-1141-8007ee29a6e1|723f4c84-3bf3-49ed-8a08-c36796b1831e|41d1b247-aada-494f-aed4-2ef3ea312393|66304c36-fea9-4bf7-9008-011cc027fd4b|3cad1b59-530a-4fa2-b81f-87a87796fc52|c939722a-e3cf-4775-afb2-10b03914a1aa|69a5ad35-5070-402b-8fe9-4ccbf3a19ba9|b767255d-e6bf-4229-afc5-30c06138d3dd|edd26184-c5b9-4183-b01d-680d154a241a|df0a56be-770b-4aa5-af75-7a41c35f57ab|bb8cb841-fdb9-47f4-bf11-5c2cfd5bd6e1|e24ba8ef-f95e-204d-c81a-fbaacadf1001|b4e27657-ac8e-419f-ad25-84ce28c1d59b|5de96584-045e-4b5b-8f26-77ce97bb8f7f|ba90b9ab-414f-48da-93e9-9624ee9e48f1|78e57ed1-72b6-4236-a24a-9159e8492e05|498f9211-3b39-447b-8f09-b8cb5a1ab592|1c82b162-49f0-48d7-ab33-6fc78a590c31|076489d2-d50a-4f77-a0dd-0a6f77a0dd7f|b1837940-da9c-4a09-a58e-832f815b9509|865d1dc1-2b94-481b-8339-029b238884a4|37e80225-dc1a-48e2-a34e-8005e9908759|41c1a247-bbcb-494e-bfc4-2fe3fb312393|d28728a9-2bd4-2e81-5118-be795110f090|66304d36-efb9-4ae7-9008-011dd027ec4a|e025c9d5-9599-2b4f-9498-45249fed49a0|a767255c-f6ae-4229-bed5-30d06138c3cc|95882a85-cb79-2d9d-523e-de97c844eb19
233,NSW,"10 Tingha Rd, Inverell NSW 2360, Australia",-29.783355,151.120638,0,
234,NSW,"11–107 Rifle Range Road, Inverell NSW 2360, Australia",-29.796826,151.137372,0,
235,NSW,"26 Federation St, Ballimore NSW 2830, Australia",-32.195556,148.899418,0,
236,NSW,"Merriwa NSW 2329, Australia",-32.0359483,150.0049245,0,
237,NSW,"1618 Merriwa Road, Sandy Hollow NSW 2333, Australia",-32.333258,150.564872,0,
238,NSW,"80 Cowper Street, Wallsend NSW 2287",-32.903467,151.668301,69,c2b3e18a-b16b-4ec4-9fb1-42ce364c1567|8f4ab5d5-4fbe-4bfa-bed1-45069f038caf|db72bf13-16ea-427b-af95-f5441134a177|e18c9357-bf10-4f41-8b43-cc5c7195d630|03f905e5-c341-2bb9-d2b0-81914cfc8faa|daab7334-442a-4a01-8ba3-9c11bbc1dfe1|2906e7da-3f1d-4a91-83a8-08af2564c207|531ccd88-8175-4db4-ae20-a370b62e0ffc|989b9bf8-9249-4994-a2dc-199555825ebc|0a0c5c87-30b5-4bff-809a-9630db89b934|490e6c5a-3576-447a-a417-acfb43edf697|2b82dc9e-cfe9-4558-a835-87a83cea97be|d7e1b023-cb78-2c0f-d0fc-2184bac11bf8|81d273a7-e5b2-44c4-9074-debb518db140|414accdc-99f1-2d24-c957-cab04d92e729|fdb14245-cfe3-4887-a883-1443ce4804e9|fa957ecd-dacf-448e-8da6-799580244478|248c90a0-a290-2c90-d07a-ccc8ec1a15a1|414bddcd-99e1-2c24-d957-dba04c92f729|a5ffa9f8-a435-41ca-8664-4a298824ed0b|523289b1-c9b0-4761-992d-e723b5245e7c|0b0d5d87-30a5-4aee-809b-9630ca89a934|5d2754b2-724a-4f10-bebc-b3f1ec941b0e|453da2a2-3d22-4ea2-b7e2-ee2ab735ff48|5540fa2f-9c59-289d-9e30-789c89955831|81c273b7-f5a2-44d4-9074-cfaa518ca140|0414b1a7-077d-424c-9f9d-df11be3bc5b6|248d90b0-b290-4d90-a07b-ddd8fd1b15b1|cc8d4aaf-4bcd-4be3-b989-c9394fb34ba6|5cf8e25e-cb5f-21b9-dcb9-cf7d359b32bd|fb76f456-df0d-48f1-8691-149a4923a6e5|0d0d9531-f3d7-2e24-5d8c-9ab4bc74e41a|8c418811-b004-4cf5-b8ff-0c7431b58b21|1ad340ad-47dc-401b-8266-cbfc9560ce47|2772bb5d-b0c2-4b20-aff9-123041a99c52|0a379136-705d-4f1c-b315-b90b3701cfda|d306f09a-40d4-4687-b9a7-f28d6115a78e|df7a2f99-2102-444f-a6f5-e2c4f1ec2198|f0005206-1bcb-4d7e-8ebc-60ca5956fa00|5ef572be-9a1d-4ca2-aa3b-5e481b03c7e6|c2e6cafe-cba7-4265-8ede-97bd2a76a6fa|2906f7cb-3e1c-4b91-83b8-08be2564d207|e0b47918-a694-44e6-888c-43c50ec0a722|c7f1a023-da78-2d0e-c0ed-2184abd11ae8|5540eb2e-9d59-289c-9f30-789d89955831|94304c01-9580-2e3a-d93d-bfe9be1dd1c2|0565ad29-945a-4014-a090-ccb116084217|89a76f92-bf4f-4c1b-aca7-715f7a0d341f|8dbe8f52-9cfe-448e-b4cb-5b25af080afa|0a49eb86-9b6e-48cb-ada0-35bff2a6ca6d|acb440bb-4cf0-4ba1-9606-4ceed68c5d1c|023f1e33-3859-4392-a934-2ef205c0bb4a|cb837b55-b4f2-46ca-84bb-27a12e98b1a7|8707342c-48af-415c-bf99-8bafdfacb09e|e5723119-b878-43b9-aa09-74c49ca9cd25|8f30db5d-f1e7-4d3a-9e43-2026f325a15a|d4fd9977-017c-4214-a0ad-4e00bfabbe41|f3dfacb7-d799-4307-a2f0-053274d1781a|d9784c1d-e95d-4c9b-be3b-a33971192d55|989a9ae8-9249-4994-b2cd-199555825fad|0414a1b7-077c-424d-9e9c-ce11af3ad5a6|c5a32392-4358-42d1-87bf-13821d601b22|248d90b0-b290-2d90-c07b-ddd8fd1b15b1|eff7d78c-7661-4b4d-acbd-6d7d9438d7e7|c6bf12cf-f6e9-44d0-8582-8bf94ed4f9a9|a29672a5-790b-4ce4-8882-2db50e4c493a|bab9bc31-d3fe-49a6-a0b8-feb80c9f3398|14d9d0d3-08a0-4321-a39a-f4993da173a8|5fe572af-9b1c-4db2-bb3a-5f481a03d7f6
